Collar ID,Acq. Time [UTC],Acq. Time [MST],SCTS [UTC],SCTS [LMT],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Mortality Status,Temp[°C],Main[V],Beacon [V],Animal
40883,2021-12-28 1:00:19,2021-12-27 19:00:19,2022-03-29 8:01:40,2022-03-29 02:01:40-06:00,Iridium,46.75705,-113.9193,1623,3.8,3D Validated,Nothing Detected,4,3.44,3.68,Animal with Collar 40883
40883,2021-12-28 0:01:54,2021-12-27 18:01:54,2022-03-29 8:01:40,2022-03-29 02:01:40-06:00,Iridium,46.75709,-113.91929,1622,2.4,3D Validated,Nothing Detected,7,3.44,3.68,Animal with Collar 40883
40883,2021-12-27 23:00:26,2021-12-27 17:00:26,2022-03-29 8:01:40,2022-03-29 02:01:40-06:00,Iridium,46.75719,-113.91936,1614,2.8,3D,Nothing Detected,9,3.36,3.68,Animal with Collar 40883
40883,2021-12-27 22:01:36,2021-12-27 16:01:36,2022-03-29 8:01:57,2022-03-29 02:01:57-06:00,Iridium,46.75705,-113.91932,1631,2.4,3D Validated,Nothing Detected,8,3.36,3.68,Animal with Collar 40883
40883,2021-12-27 16:01:06,2021-12-27 10:01:06,2022-03-29 8:02:28,2022-03-29 02:02:28-06:00,Iridium,46.75707,-113.91927,1634,3.2,3D Validated,Nothing Detected,5,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 11:00:38,2021-12-26 5:00:38,2022-03-29 8:03:14,2022-03-29 02:03:14-06:00,Iridium,46.75673,-113.9115,1654,2.6,3D Validated,Nothing Detected,10,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 10:00:36,2021-12-26 4:00:36,2022-03-29 8:03:14,2022-03-29 02:03:14-06:00,Iridium,46.75666,-113.91154,1656,3,3D Validated,Nothing Detected,9,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 9:00:36,2021-12-26 3:00:36,2022-03-29 8:03:14,2022-03-29 02:03:14-06:00,Iridium,46.75673,-113.91153,1651,3.4,3D Validated,Nothing Detected,11,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 8:00:36,2021-12-26 2:00:36,2022-03-29 8:03:14,2022-03-29 02:03:14-06:00,Iridium,46.75671,-113.91153,1650,3,3D Validated,Nothing Detected,11,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 7:00:39,2021-12-26 1:00:39,2022-03-29 8:03:50,2022-03-29 02:03:50-06:00,Iridium,46.75667,-113.91152,1654,8.2,3D Validated,Nothing Detected,9,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 6:00:58,2021-12-26 0:00:58,2022-03-29 8:03:50,2022-03-29 02:03:50-06:00,Iridium,46.75658,-113.91145,1620,2.4,3D Validated,Nothing Detected,10,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 5:00:38,2021-12-25 23:00:38,2022-03-29 8:03:50,2022-03-29 02:03:50-06:00,Iridium,46.75668,-113.91153,1653,3.6,3D Validated,Nothing Detected,7,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 4:00:37,2021-12-25 22:00:37,2022-03-29 8:03:50,2022-03-29 02:03:50-06:00,Iridium,46.75661,-113.91152,1641,5.4,3D Validated,Nothing Detected,9,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 3:00:20,2021-12-25 21:00:20,2022-03-29 8:03:58,2022-03-29 02:03:58-06:00,Iridium,46.75666,-113.91145,1650,3.6,3D Validated,Nothing Detected,8,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 2:00:36,2021-12-25 20:00:36,2022-03-29 8:03:58,2022-03-29 02:03:58-06:00,Iridium,46.7567,-113.91151,1647,2.8,3D Validated,Nothing Detected,8,3.44,3.68,Animal with Collar 40883
40883,2021-12-26 1:00:20,2021-12-25 19:00:20,2022-03-29 8:03:58,2022-03-29 02:03:58-06:00,Iridium,46.75665,-113.91157,1667,4,3D Validated,Nothing Detected,8,3.44,3.68,Animal with Collar 40883
