Collar ID,Acq. Time [UTC],Acq. Time [MST],SCTS [UTC],SCTS [LMT],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Mortality Status,Temp[°C],Main[V],Beacon [V],Animal
40875,2021-12-07 14:03:00,2021-12-07 8:03:00,2022-06-02 10:02:45,2022-06-02 04:02:45-06:00,Iridium,46.65648,-114.22265,2264,6.6,3D,Nothing Detected,10,3.28,3.6,Animal with Collar 40875
40875,2021-12-07 11:00:45,2021-12-07 5:00:45,2022-06-02 10:02:45,2022-06-02 04:02:45-06:00,Iridium,46.65646,-114.22267,2256,5.8,3D Validated,Nothing Detected,10,3.36,3.6,Animal with Collar 40875
40875,2021-12-07 10:03:01,2021-12-07 4:03:01,2022-06-04 10:02:17,2022-06-04 04:02:17-06:00,Iridium,46.65638,-114.22259,2252,10,3D,Nothing Detected,11,3.28,3.6,Animal with Collar 40875
40875,2021-12-01 23:00:55,2021-12-01 17:00:55,2021-12-02 10:02:22,2021-12-02 03:02:22-07:00,Iridium,46.65653,-114.2227,2249,3,3D Validated,Nothing Detected,18,3.28,3.6,Animal with Collar 40875
40875,2021-12-01 22:02:38,2021-12-01 16:02:38,2021-12-02 10:02:29,2021-12-02 03:02:29-07:00,Iridium,46.65654,-114.22262,2272,3.8,3D Validated,Nothing Detected,19,3.28,3.6,Animal with Collar 40875
40875,2021-11-25 16:01:19,2021-11-25 10:01:19,2021-11-26 3:03:17,2021-11-25 20:03:17-07:00,Iridium,46.6565,-114.22259,2273,2.8,3D Validated,Nothing Detected,16,3.28,3.6,Animal with Collar 40875
40875,2021-11-25 15:03:00,2021-11-25 9:03:00,2021-11-26 3:03:25,2021-11-25 20:03:25-07:00,Iridium,46.65651,-114.22272,2264,3.6,3D,Nothing Detected,16,3.28,3.6,Animal with Collar 40875
40875,2021-11-25 14:03:02,2021-11-25 8:03:02,2021-11-26 3:03:25,2021-11-25 20:03:25-07:00,Iridium,46.65655,-114.22269,2268,11.2,3D,Nothing Detected,16,3.28,3.6,Animal with Collar 40875
40875,2021-11-23 1:01:26,2021-11-22 19:01:26,2022-06-13 22:02:56,2022-06-13 16:02:56-06:00,Iridium,46.65643,-114.22269,2256,5.2,3D Validated,Nothing Detected,18,3.28,3.6,Animal with Collar 40875
40875,2021-11-21 20:00:39,2021-11-21 14:00:39,2022-06-15 2:02:30,2022-06-14 20:02:30-06:00,Iridium,46.65653,-114.22257,2268,3.2,3D Validated,Nothing Detected,15,3.28,3.6,Animal with Collar 40875
