Collar ID,Acq. Time [UTC],Acq. Time [MST],SCTS [UTC],SCTS [LMT],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Mortality Status,Temp[°C],Main[V],Beacon [V],Animal
40905,2021-12-29 7:01:18,2021-12-29 1:01:18,2022-04-19 12:03:07,2022-04-19 06:03:07-06:00,Iridium,46.70433,-113.93232,1741,8.6,3D Validated,Nothing Detected,13,3.36,3.68,Animal with Collar 40905
40905,2021-12-29 6:01:02,2021-12-29 0:01:02,2022-04-19 12:03:16,2022-04-19 06:03:16-06:00,Iridium,46.70431,-113.93238,1752,4,3D Validated,Nothing Detected,14,3.36,3.68,Animal with Collar 40905
40905,2021-12-29 5:01:44,2021-12-28 23:01:44,2022-04-19 12:03:16,2022-04-19 06:03:16-06:00,Iridium,46.70437,-113.93228,1748,3.4,3D Validated,Nothing Detected,15,3.36,3.68,Animal with Collar 40905
40905,2021-12-16 2:01:58,2021-12-15 20:01:58,2022-04-25 20:02:05,2022-04-25 14:02:05-06:00,Iridium,46.7043,-113.93247,1714,7.6,3D,Nothing Detected,8,3.36,3.6,Animal with Collar 40905
40905,2021-12-16 1:01:38,2021-12-15 19:01:38,2022-04-25 20:02:14,2022-04-25 14:02:14-06:00,Iridium,46.70435,-113.93233,1748,2.8,3D Validated,Nothing Detected,8,3.36,3.68,Animal with Collar 40905
40905,2021-12-15 12:03:00,2021-12-15 6:03:00,2022-04-25 20:02:41,2022-04-25 14:02:41-06:00,Iridium,46.70435,-113.93233,1748,4.2,3D,Nothing Detected,6,3.36,3.68,Animal with Collar 40905
40905,2021-12-15 7:03:00,2021-12-15 1:03:00,2022-04-25 20:02:49,2022-04-25 14:02:49-06:00,Iridium,46.70437,-113.93237,1740,9.4,3D,Nothing Detected,13,3.36,3.6,Animal with Collar 40905
40905,2021-12-15 2:02:00,2021-12-14 20:02:00,2022-04-25 20:03:10,2022-04-25 14:03:10-06:00,Iridium,46.70437,-113.93229,1745,4.2,3D Validated,Nothing Detected,8,3.36,3.68,Animal with Collar 40905
40905,2021-12-13 14:01:51,2021-12-13 8:01:51,2022-04-30 0:02:17,2022-04-29 18:02:17-06:00,Iridium,46.70432,-113.93228,1748,7.4,3D,Nothing Detected,7,3.36,3.68,Animal with Collar 40905
40905,2021-12-13 2:02:11,2021-12-12 20:02:11,2022-04-30 0:02:46,2022-04-29 18:02:46-06:00,Iridium,46.70438,-113.93233,1742,8,3D,Nothing Detected,16,3.36,3.6,Animal with Collar 40905
40905,2021-12-12 8:01:08,2021-12-12 2:01:08,2022-04-30 0:03:37,2022-04-29 18:03:37-06:00,Iridium,46.70436,-113.93236,1741,3.2,3D Validated,Nothing Detected,9,3.36,3.68,Animal with Collar 40905
40905,2021-12-12 5:03:06,2021-12-11 23:03:06,2022-04-30 0:03:50,2022-04-29 18:03:50-06:00,Iridium,46.70433,-113.93223,1757,8.2,3D,Nothing Detected,10,3.36,3.6,Animal with Collar 40905
40905,2021-11-28 6:03:02,2021-11-28 0:03:02,2022-05-02 16:03:03,2022-05-02 10:03:03-06:00,Iridium,46.70431,-113.9323,1749,3.6,3D,Nothing Detected,9,3.36,3.68,Animal with Collar 40905
40905,2021-11-27 3:00:58,2021-11-26 21:00:58,2022-05-02 16:03:13,2022-05-02 10:03:13-06:00,Iridium,46.70436,-113.93225,1761,7.6,3D Validated,Nothing Detected,13,3.36,3.68,Animal with Collar 40905
40905,2021-11-27 2:02:00,2021-11-26 20:02:00,2022-05-02 16:03:13,2022-05-02 10:03:13-06:00,Iridium,46.70435,-113.93233,1748,6.8,3D,Nothing Detected,17,3.36,3.6,Animal with Collar 40905
40905,2021-11-26 13:00:57,2021-11-26 7:00:57,2022-05-02 16:04:36,2022-05-02 10:04:36-06:00,Iridium,46.70436,-113.9323,1755,3.2,3D Validated,Nothing Detected,11,3.36,3.68,Animal with Collar 40905
40905,2021-11-26 12:01:02,2021-11-26 6:01:02,2022-05-02 16:04:36,2022-05-02 10:04:36-06:00,Iridium,46.70437,-113.9323,1749,4.6,3D Validated,Nothing Detected,12,3.36,3.6,Animal with Collar 40905
40905,2021-11-24 7:02:08,2021-11-24 1:02:08,2022-05-03 0:00:47,2022-05-02 18:00:47-06:00,Iridium,46.70436,-113.93233,1755,3.2,3D Validated,Nothing Detected,21,3.28,3.6,Animal with Collar 40905
40905,2021-11-24 4:01:44,2021-11-23 22:01:44,2022-05-03 0:01:00,2022-05-02 18:01:00-06:00,Iridium,46.70456,-113.93239,1766,5.6,3D Validated,Nothing Detected,15,3.36,3.6,Animal with Collar 40905
40905,2021-11-24 3:01:40,2021-11-23 21:01:40,2022-05-03 0:01:00,2022-05-02 18:01:00-06:00,Iridium,46.70433,-113.93233,1752,3,3D Validated,Nothing Detected,17,3.36,3.6,Animal with Collar 40905
40905,2021-11-22 15:02:36,2021-11-22 9:02:36,2022-05-03 0:02:25,2022-05-02 18:02:25-06:00,Iridium,46.70438,-113.93232,1747,4,3D Validated,Nothing Detected,12,3.36,3.6,Animal with Collar 40905
40905,2021-11-22 4:00:36,2021-11-21 22:00:36,2022-05-03 0:02:52,2022-05-02 18:02:52-06:00,Iridium,46.70435,-113.93227,1755,4.6,3D Validated,Nothing Detected,12,3.36,3.6,Animal with Collar 40905
40905,2021-11-22 3:01:24,2021-11-21 21:01:24,2022-05-03 0:02:52,2022-05-02 18:02:52-06:00,Iridium,46.70428,-113.93246,1727,6.8,3D Validated,Nothing Detected,13,3.36,3.6,Animal with Collar 40905
40905,2021-11-19 14:03:00,2021-11-19 8:03:00,2022-05-03 4:00:57,2022-05-02 22:00:57-06:00,Iridium,46.70438,-113.93248,1742,8.2,3D,Nothing Detected,9,3.36,3.68,Animal with Collar 40905
40905,2021-11-19 8:02:44,2021-11-19 2:02:44,2022-05-03 4:01:08,2022-05-02 22:01:08-06:00,Iridium,46.70443,-113.93253,1736,13.4,3D,Nothing Detected,10,3.36,3.6,Animal with Collar 40905
40905,2021-11-19 6:03:00,2021-11-19 0:03:00,2022-05-05 0:01:15,2022-05-04 18:01:15-06:00,Iridium,46.70435,-113.93239,1742,3.8,3D,Nothing Detected,9,3.36,3.68,Animal with Collar 40905
